Page URL,Status,Issue Type,WCAG Level,Category,Description,Impact,Node
"https://shopsatpalmdesert.com/stores/family-ymca-of-the-desert/",200,"violations",Level AA,Error,"Ensure that the page; or at least one of its frames contains a level-one heading",moderate,"html"
"https://shopsatpalmdesert.com/stores/family-ymca-of-the-desert/",200,"violations",Level AA,Operable,"Ensure all page content is contained by landmarks",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/family-ymca-of-the-desert/",200,"violations",Level AA,Operable,"Ensure all skip links have a focusable target",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/stuft-pizza-bar-grill/",200,"violations",Level A,Perceivable,"Ensure <img> elements have alternative text or a role of none or presentation",critical,"img[decoding=""async""]"
"https://shopsatpalmdesert.com/stores/stuft-pizza-bar-grill/",200,"violations",Level AA,Error,"Ensure the document has at most one contentinfo landmark",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/stuft-pizza-bar-grill/",200,"violations",Level AA,Error,"Ensure the document has a main landmark",moderate,"html"
"https://shopsatpalmdesert.com/stores/stuft-pizza-bar-grill/",200,"violations",Level AA,Error,"Ensure landmarks are unique",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/stuft-pizza-bar-grill/",200,"violations",Level A,Operable,"Ensure links have discernible text",serious,"a[href$=""shopsatpalmdesert.com""]"
"https://shopsatpalmdesert.com/stores/stuft-pizza-bar-grill/",200,"violations",Level AA,Error,"Ensure that the page; or at least one of its frames contains a level-one heading",moderate,"html"
"https://shopsatpalmdesert.com/stores/stuft-pizza-bar-grill/",200,"violations",Level AA,Operable,"Ensure all page content is contained by landmarks",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/stuft-pizza-bar-grill/",200,"violations",Level AA,Operable,"Ensure all skip links have a focusable target",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/macys/",200,"violations",Level A,Perceivable,"Ensure <img> elements have alternative text or a role of none or presentation",critical,"img[decoding=""async""]"
"https://shopsatpalmdesert.com/stores/macys/",200,"violations",Level AA,Error,"Ensure the document has at most one contentinfo landmark",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/macys/",200,"violations",Level AA,Error,"Ensure the document has a main landmark",moderate,"html"
"https://shopsatpalmdesert.com/stores/macys/",200,"violations",Level AA,Error,"Ensure landmarks are unique",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/macys/",200,"violations",Level A,Operable,"Ensure links have discernible text",serious,"a[href$=""shopsatpalmdesert.com""]"
"https://shopsatpalmdesert.com/stores/macys/",200,"violations",Level AA,Error,"Ensure that the page; or at least one of its frames contains a level-one heading",moderate,"html"
"https://shopsatpalmdesert.com/stores/macys/",200,"violations",Level AA,Operable,"Ensure all page content is contained by landmarks",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/macys/",200,"violations",Level AA,Operable,"Ensure all skip links have a focusable target",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/jc-penney/",200,"violations",Level A,Perceivable,"Ensure <img> elements have alternative text or a role of none or presentation",critical,"img[decoding=""async""]"
"https://shopsatpalmdesert.com/stores/jc-penney/",200,"violations",Level AA,Error,"Ensure the document has at most one contentinfo landmark",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/jc-penney/",200,"violations",Level AA,Error,"Ensure the document has a main landmark",moderate,"html"
"https://shopsatpalmdesert.com/stores/jc-penney/",200,"violations",Level AA,Error,"Ensure landmarks are unique",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/jc-penney/",200,"violations",Level A,Operable,"Ensure links have discernible text",serious,"a[href$=""shopsatpalmdesert.com""]"
"https://shopsatpalmdesert.com/stores/jc-penney/",200,"violations",Level AA,Error,"Ensure that the page; or at least one of its frames contains a level-one heading",moderate,"html"
"https://shopsatpalmdesert.com/stores/jc-penney/",200,"violations",Level AA,Operable,"Ensure all page content is contained by landmarks",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/jc-penney/",200,"violations",Level AA,Operable,"Ensure all skip links have a focusable target",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/perfume-gallery/",200,"violations",Level A,Perceivable,"Ensure <img> elements have alternative text or a role of none or presentation",critical,"img[decoding=""async""]"
"https://shopsatpalmdesert.com/stores/perfume-gallery/",200,"violations",Level AA,Error,"Ensure the document has at most one contentinfo landmark",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/perfume-gallery/",200,"violations",Level AA,Error,"Ensure the document has a main landmark",moderate,"html"
"https://shopsatpalmdesert.com/stores/perfume-gallery/",200,"violations",Level AA,Error,"Ensure landmarks are unique",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/perfume-gallery/",200,"violations",Level A,Operable,"Ensure links have discernible text",serious,"a[href$=""shopsatpalmdesert.com""]"
"https://shopsatpalmdesert.com/stores/perfume-gallery/",200,"violations",Level AA,Error,"Ensure that the page; or at least one of its frames contains a level-one heading",moderate,"html"
"https://shopsatpalmdesert.com/stores/perfume-gallery/",200,"violations",Level AA,Operable,"Ensure all page content is contained by landmarks",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/perfume-gallery/",200,"violations",Level AA,Operable,"Ensure all skip links have a focusable target",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/windsor/",200,"violations",Level AAA,Error,"Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds",serious,".deal-expiry"
"https://shopsatpalmdesert.com/stores/windsor/",200,"violations",Level AA,Error,"Ensure the order of headings is semantically correct",moderate,"h5"
"https://shopsatpalmdesert.com/stores/windsor/",200,"violations",Level A,Perceivable,"Ensure <img> elements have alternative text or a role of none or presentation",critical,".mcd-retailer-image > img[decoding=""async""]"
"https://shopsatpalmdesert.com/stores/windsor/",200,"violations",Level AA,Error,"Ensure the document has at most one contentinfo landmark",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/windsor/",200,"violations",Level AA,Error,"Ensure the document has a main landmark",moderate,"html"
"https://shopsatpalmdesert.com/stores/windsor/",200,"violations",Level AA,Error,"Ensure landmarks are unique",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/windsor/",200,"violations",Level A,Operable,"Ensure links have discernible text",serious,"a[href$=""shopsatpalmdesert.com""]"
"https://shopsatpalmdesert.com/stores/windsor/",200,"violations",Level AA,Error,"Ensure that the page; or at least one of its frames contains a level-one heading",moderate,"html"
"https://shopsatpalmdesert.com/stores/windsor/",200,"violations",Level AA,Operable,"Ensure all page content is contained by landmarks",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/windsor/",200,"violations",Level AA,Operable,"Ensure all skip links have a focusable target",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/jc-penney-salon/",200,"violations",Level A,Perceivable,"Ensure <img> elements have alternative text or a role of none or presentation",critical,"img[decoding=""async""]"
"https://shopsatpalmdesert.com/stores/jc-penney-salon/",200,"violations",Level AA,Error,"Ensure the document has at most one contentinfo landmark",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/jc-penney-salon/",200,"violations",Level AA,Error,"Ensure the document has a main landmark",moderate,"html"
"https://shopsatpalmdesert.com/stores/jc-penney-salon/",200,"violations",Level AA,Error,"Ensure landmarks are unique",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/jc-penney-salon/",200,"violations",Level A,Operable,"Ensure links have discernible text",serious,"a[href$=""shopsatpalmdesert.com""]"
"https://shopsatpalmdesert.com/stores/jc-penney-salon/",200,"violations",Level AA,Error,"Ensure that the page; or at least one of its frames contains a level-one heading",moderate,"html"
"https://shopsatpalmdesert.com/stores/jc-penney-salon/",200,"violations",Level AA,Operable,"Ensure all page content is contained by landmarks",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/jc-penney-salon/",200,"violations",Level AA,Operable,"Ensure all skip links have a focusable target",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/elite-cosmetology/",200,"violations",Level A,Perceivable,"Ensure <img> elements have alternative text or a role of none or presentation",critical,"img[decoding=""async""]"
"https://shopsatpalmdesert.com/stores/elite-cosmetology/",200,"violations",Level AA,Error,"Ensure the document has at most one contentinfo landmark",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/elite-cosmetology/",200,"violations",Level AA,Error,"Ensure the document has a main landmark",moderate,"html"
"https://shopsatpalmdesert.com/stores/elite-cosmetology/",200,"violations",Level AA,Error,"Ensure landmarks are unique",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/elite-cosmetology/",200,"violations",Level A,Operable,"Ensure links have discernible text",serious,"a[href$=""shopsatpalmdesert.com""]"
"https://shopsatpalmdesert.com/stores/elite-cosmetology/",200,"violations",Level AA,Error,"Ensure that the page; or at least one of its frames contains a level-one heading",moderate,"html"
"https://shopsatpalmdesert.com/stores/elite-cosmetology/",200,"violations",Level AA,Operable,"Ensure all page content is contained by landmarks",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/elite-cosmetology/",200,"violations",Level AA,Operable,"Ensure all skip links have a focusable target",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/wetzels-pretzels/",200,"violations",Level A,Perceivable,"Ensure <img> elements have alternative text or a role of none or presentation",critical,"img[decoding=""async""]"
"https://shopsatpalmdesert.com/stores/wetzels-pretzels/",200,"violations",Level AA,Error,"Ensure the document has at most one contentinfo landmark",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/wetzels-pretzels/",200,"violations",Level AA,Error,"Ensure the document has a main landmark",moderate,"html"
"https://shopsatpalmdesert.com/stores/wetzels-pretzels/",200,"violations",Level AA,Error,"Ensure landmarks are unique",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/wetzels-pretzels/",200,"violations",Level A,Operable,"Ensure links have discernible text",serious,"a[href$=""shopsatpalmdesert.com""]"
"https://shopsatpalmdesert.com/stores/wetzels-pretzels/",200,"violations",Level AA,Error,"Ensure that the page; or at least one of its frames contains a level-one heading",moderate,"html"
"https://shopsatpalmdesert.com/stores/wetzels-pretzels/",200,"violations",Level AA,Operable,"Ensure all page content is contained by landmarks",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/wetzels-pretzels/",200,"violations",Level AA,Operable,"Ensure all skip links have a focusable target",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/mrs-fields/",200,"violations",Level A,Perceivable,"Ensure <img> elements have alternative text or a role of none or presentation",critical,"img[decoding=""async""]"
"https://shopsatpalmdesert.com/stores/mrs-fields/",200,"violations",Level AA,Error,"Ensure the document has at most one contentinfo landmark",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/mrs-fields/",200,"violations",Level AA,Error,"Ensure the document has a main landmark",moderate,"html"
"https://shopsatpalmdesert.com/stores/mrs-fields/",200,"violations",Level AA,Error,"Ensure landmarks are unique",moderate,".elementor-element-d947910"
"https://shopsatpalmdesert.com/stores/mrs-fields/",200,"violations",Level A,Operable,"Ensure links have discernible text",serious,"a[href$=""shopsatpalmdesert.com""]"
"https://shopsatpalmdesert.com/stores/mrs-fields/",200,"violations",Level AA,Error,"Ensure that the page; or at least one of its frames contains a level-one heading",moderate,"html"
"https://shopsatpalmdesert.com/stores/mrs-fields/",200,"violations",Level AA,Operable,"Ensure all page content is contained by landmarks",moderate,".skip-link"
"https://shopsatpalmdesert.com/stores/mrs-fields/",200,"violations",Level AA,Operable,"Ensure all skip links have a focusable target",moderate,".skip-link"
